FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
230419;0400;7;;;
230419;0500;2;;;
230419;0600;3;;;
230419;0700;16;;;
230419;0800;21;;;
230419;0900;26;;;
230419;1000;15;;;
230419;1100;13;;;
230419;1200;16;;;
230419;1300;10;;;
230419;1400;9;;;
230419;1500;9;;;
230419;1600;12;;;
230419;1700;19;;;
230419;1800;25;;;
230419;1900;24;;;
230419;2000;26;;;
230419;2100;40;;;
230419;2200;43;;;
230419;2300;60;;;
230420;0000;8;;;
230420;0100;9;;;
230420;0200;8;;;
230420;0300;4;;;
230420;0400;2;;;
230420;0500;3;;;
230420;0600;28;;;
230420;0700;29;;;
230420;0800;26;;;
230420;0900;19;;;
230420;1000;14;;;
230420;1100;13;;;
230420;1200;12;;;
230420;1300;7;;;
230420;1400;13;;;
230420;1500;11;;;
230420;1600;;;;
230420;1700;24;;;
230420;1800;33;;;
230420;1900;27;;;
230420;2000;11;;;
230420;2100;21;;;
230420;2200;21;;;
230420;2300;9;;;
230421;0000;16;;;
230421;0100;8;;;
230421;0200;6;;;
230421;0300;5;;;
230421;0400;31;;;
230421;0500;8;;;
230421;0600;14;;;
230421;0700;18;;;
230421;0800;24;;;
230421;0900;18;;;
230421;1000;13;;;
230421;1100;21;;;
230421;1200;21;;;
230421;1300;11;;;
230421;1400;12;;;
230421;1500;12;;;
230421;1600;12;;;
230421;1700;21;;;
230421;1800;37;;;
230421;1900;54;;;
230421;2000;73;;;
230421;2100;182;;;
230421;2200;95;;;
230421;2300;156;;;
230422;0000;108;;;
230422;0100;65;;;
230422;0200;42;;;
230422;0300;19;;;
230422;0400;20;;;
230422;0500;30;;;
230422;0600;32;;;
230422;0700;73;;;
230422;0800;34;;;
230422;0900;15;;;
230422;1000;18;;;
230422;1100;17;;;
230422;1200;16;;;
230422;1300;21;;;
230422;1400;18;;;
230422;1500;21;;;
230422;1600;21;;;
230422;1700;21;;;
230422;1800;33;;;
230422;1900;19;;;
230422;2000;23;;;
230422;2100;20;;;
230422;2200;37;;;
230422;2300;22;;;
230423;0000;18;;;
230423;0100;15;;;
230423;0200;6;;;
230423;0300;5;;;
230423;0400;9;;;
230423;0500;8;;;
230423;0600;9;;;
230423;0700;21;;;
230423;0800;19;;;
230423;0900;34;;;
230423;1000;20;;;
230423;1100;30;;;
230423;1200;24;;;
230423;1300;22;;;
230423;1400;19;;;
230423;1500;33;;;
230423;1600;22;;;
230423;1700;91;;;
230423;1800;147;;;
230423;1900;258;;;
230423;2000;231;;;
230423;2100;311;;;
230423;2200;172;;;
230423;2300;190;;;
230424;0000;88;;;
230424;0100;34;;;
230424;0200;50;;;
230424;0300;25;;;
230424;0400;17;;;
230424;0500;19;;;
230424;0600;32;;;
230424;0700;49;;;
230424;0800;58;;;
230424;0900;21;;;
230424;1000;15;;;
230424;1100;20;;;
230424;1200;18;;;
230424;1300;13;;;
230424;1400;15;;;
230424;1500;17;;;
230424;1600;31;;;
230424;1700;31;;;
230424;1800;33;;;
230424;1900;45;;;
230424;2000;35;;;
230424;2100;23;;;
230424;2200;16;;;
230424;2300;20;;;
230425;0000;17;;;
230425;0100;8;;;
230425;0200;9;;;
230425;0300;17;;;
230425;0400;13;;;
230425;0500;21;;;
230425;0600;62;;;
230425;0700;134;;;
230425;0800;44;;;
230425;0900;28;;;
230425;1000;19;;;
230425;1100;22;;;
230425;1200;17;;;
230425;1300;14;;;
230425;1400;13;;;
230425;1500;30;;;
230425;1600;25;;;
230425;1700;32;;;
230425;1800;41;;;
230425;1900;66;;;
230425;2000;32;;;
230425;2100;28;;;
230425;2200;15;;;
230425;2300;50;;;
230426;0000;104;;;
230426;0100;18;;;
230426;0200;14;;;
230426;0300;19;;;
230426;0400;21;;;
230426;0500;18;;;
230426;0600;39;;;
230426;0700;42;;;
230426;0800;44;;;
230426;0900;24;;;
230426;1000;19;;;
230426;1100;22;;;
230426;1200;18;;;
230426;1300;11;;;
230426;1400;14;;;
230426;1500;28;;;
230426;1600;23;;;
230426;1700;51;;;
230426;1800;49;;;
230426;1900;86;;;
230426;2000;81;;;
230426;2100;167;;;
230426;2200;191;;;
230426;2300;259;;;
230427;0000;168;;;
230427;0100;77;;;
230427;0200;29;;;
230427;0300;18;;;
230427;0400;17;;;
230427;0500;22;;;
230427;0600;58;;;
230427;0700;62;;;
230427;0800;131;;;
230427;0900;61;;;
230427;1000;15;;;
230427;1100;17;;;
230427;1200;21;;;
230427;1300;22;;;
230427;1400;25;;;
230427;1500;21;;;
230427;1600;17;;;
230427;1700;30;;;
230427;1800;35;;;
230427;1900;39;;;
230427;2000;59;;;
230427;2100;63;;;
230427;2200;52;;;
230427;2300;48;;;
230428;0000;26;;;
230428;0100;28;;;
230428;0200;44;;;
230428;0300;33;;;
230428;0400;23;;;
230428;0500;21;;;
230428;0600;25;;;
230428;0700;97;;;
230428;0800;127;;;
230428;0900;96;;;
230428;1000;91;;;
230428;1100;49;;;
230428;1200;50;;;
230428;1300;57;;;
230428;1400;96;;;
230428;1500;81;;;
230428;1600;105;;;
230428;1700;125;;;
230428;1800;149;;;
230428;1900;90;;;
230428;2000;65;;;
230428;2100;139;;;
230428;2200;40;;;
230428;2300;17;;;
230429;0000;9;;;
230429;0100;7;;;
230429;0200;4;;;
230429;0300;3;;;
230429;0400;8;;;
230429;0500;5;;;
230429;0600;3;;;
230429;0700;7;;;
230429;0800;19;;;
230429;0900;15;;;
230429;1000;15;;;
230429;1100;17;;;
230429;1200;23;;;
230429;1300;14;;;
230429;1400;13;;;
230429;1500;11;;;
230429;1600;11;;;
230429;1700;12;;;
230429;1800;33;;;
230429;1900;19;;;
230429;2000;15;;;
230429;2100;21;;;
230429;2200;17;;;
230429;2300;23;;;
230430;0000;17;;;
230430;0100;25;;;
230430;0200;13;;;
230430;0300;7;;;
230430;0400;7;;;
230430;0500;12;;;
230430;0600;9;;;
230430;0700;34;;;
230430;0800;21;;;
230430;0900;23;;;
230430;1000;16;;;
230430;1100;18;;;
230430;1200;20;;;
230430;1300;13;;;
230430;1400;15;;;
230430;1500;16;;;
230430;1600;21;;;
230430;1700;21;;;
230430;1800;24;;;
230430;1900;21;;;
230430;2000;33;;;
230430;2100;16;;;
230430;2200;14;;;
230430;2300;8;;;
230501;0000;10;;;
230501;0100;11;;;
230501;0200;10;;;
230501;0300;8;;;
230501;0400;7;;;
230501;0500;6;;;
230501;0600;4;;;
230501;0700;7;;;
230501;0800;10;;;
230501;0900;14;;;
230501;1000;16;;;
230501;1100;20;;;
230501;1200;17;;;
230501;1300;14;;;
230501;1400;19;;;
230501;1500;27;;;
230501;1600;25;;;
230501;1700;20;;;
230501;1800;44;;;
230501;1900;70;;;
230501;2000;62;;;
230501;2100;63;;;
230501;2200;67;;;
230501;2300;54;;;
230502;0000;32;;;
230502;0100;31;;;
230502;0200;21;;;
230502;0300;10;;;
230502;0400;14;;;
230502;0500;17;;;
230502;0600;35;;;
230502;0700;54;;;
230502;0800;46;;;
230502;0900;19;;;
230502;1000;15;;;
230502;1100;13;;;
230502;1200;16;;;
230502;1300;18;;;
230502;1400;17;;;
230502;1500;19;;;
230502;1600;20;;;
230502;1700;33;;;
230502;1800;26;;;
230502;1900;26;;;
230502;2000;28;;;
230502;2100;59;;;
230502;2200;16;;;
230502;2300;15;;;
230503;0000;10;;;
230503;0100;7;;;
230503;0200;6;;;
230503;0300;7;;;
230503;0400;9;;;
230503;0500;6;;;
230503;0600;13;;;
230503;0700;12;;;
230503;0800;17;;;
230503;0900;20;;;
230503;1000;16;;;
230503;1100;26;;;
230503;1200;21;;;
230503;1300;17;;;
230503;1400;13;;;
230503;1500;12;;;
230503;1600;13;;;
230503;1700;24;;;
230503;1800;20;;;
230503;1900;17;;;
230503;2000;17;;;
230503;2100;14;;;
230503;2200;14;;;
230503;2300;14;;;
230504;0000;11;;;
230504;0100;9;;;
230504;0200;6;;;
230504;0300;7;;;
230504;0400;4;;;
230504;0500;9;;;
230504;0600;13;;;
230504;0700;75;;;
230504;0800;33;;;
230504;0900;19;;;
230504;1000;13;;;
230504;1100;10;;;
230504;1200;21;;;
230504;1300;22;;;
230504;1400;17;;;
230504;1500;19;;;
230504;1600;23;;;
230504;1700;45;;;
230504;1800;27;;;
230504;1900;42;;;
230504;2000;36;;;
230504;2100;29;;;
230504;2200;21;;;
230504;2300;15;;;
230505;0000;24;;;
230505;0100;16;;;
230505;0200;14;;;
230505;0300;12;;;
230505;0400;6;;;
230505;0500;8;;;
230505;0600;6;;;
230505;0700;19;;;
230505;0800;19;;;
230505;0900;35;;;
230505;1000;20;;;
230505;1100;12;;;
230505;1200;15;;;
230505;1300;15;;;
230505;1400;11;;;
230505;1500;8;;;
230505;1600;12;;;
230505;1700;25;;;
230505;1800;42;;;
230505;1900;58;;;
230505;2000;145;;;
230505;2100;29;;;
230505;2200;17;;;
230505;2300;14;;;
230506;0000;11;;;
230506;0100;10;;;
230506;0200;9;;;
230506;0300;7;;;
230506;0400;4;;;
230506;0500;2;;;
230506;0600;6;;;
230506;0700;11;;;
230506;0800;10;;;
230506;0900;21;;;
230506;1000;22;;;
230506;1100;25;;;
230506;1200;27;;;
230506;1300;31;;;
230506;1400;26;;;
230506;1500;22;;;
230506;1600;18;;;
230506;1700;41;;;
230506;1800;40;;;
230506;1900;128;;;
230506;2000;63;;;
230506;2100;62;;;
230506;2200;81;;;
230506;2300;61;;;
230507;0000;25;;;
230507;0100;35;;;
230507;0200;36;;;
230507;0300;11;;;
230507;0400;10;;;
230507;0500;11;;;
230507;0600;31;;;
230507;0700;25;;;
230507;0800;21;;;
230507;0900;16;;;
230507;1000;13;;;
230507;1100;21;;;
230507;1200;16;;;
230507;1300;15;;;
230507;1400;15;;;
230507;1500;20;;;
230507;1600;21;;;
230507;1700;27;;;
230507;1800;41;;;
230507;1900;67;;;
230507;2000;29;;;
230507;2100;40;;;
230507;2200;22;;;
230507;2300;24;;;
230508;0000;22;;;
230508;0100;25;;;
230508;0200;12;;;
230508;0300;16;;;
230508;0400;6;;;
230508;0500;11;;;
230508;0600;16;;;
230508;0700;30;;;
230508;0800;48;;;
230508;0900;18;;;
230508;1000;21;;;
230508;1100;18;;;
230508;1200;21;;;
230508;1300;18;;;
230508;1400;17;;;
230508;1500;31;;;
230508;1600;;;37;
230508;1700;23;;;
230508;1800;32;;;
230508;1900;37;;;
230508;2000;39;;;
230508;2100;30;;;
230508;2200;18;;;
230508;2300;14;;;
230509;0000;13;;;
230509;0100;12;;;
230509;0200;8;;;
230509;0300;6;;;
230509;0400;7;;;
230509;0500;5;;;
230509;0600;24;;;
230509;0700;33;;;
230509;0800;35;;;
230509;0900;19;;;
230509;1000;20;;;
230509;1100;17;;;
230509;1200;14;;;
230509;1300;12;;;
230509;1400;19;;;
230509;1500;19;;;
230509;1600;33;;;
230509;1700;62;;;
230509;1800;66;;;
230509;1900;99;;;
230509;2000;64;;;
230509;2100;133;;;
230509;2200;262;;;
230509;2300;156;;;
230510;0000;110;;;
230510;0100;159;;;
230510;0200;26;;;
230510;0300;26;;;
230510;0400;14;;;
230510;0500;24;;;
230510;0600;33;;;
230510;0700;70;;;
230510;0800;115;;;
230510;0900;92;;;
230510;1000;83;;;
230510;1100;76;;;
230510;1200;74;;;
230510;1300;88;;;
230510;1400;88;;;
230510;1500;91;;;
230510;1600;87;;;
230510;1700;138;;;
230510;1800;156;;;
230510;1900;133;;;
230510;2000;92;;;
230510;2100;108;;;
230510;2200;79;;;
230510;2300;41;;;
230511;0000;25;;;
230511;0100;22;;;
230511;0200;8;;;
230511;0300;8;;;
230511;0400;12;;;
230511;0500;14;;;
230511;0600;17;;;
230511;0700;27;;;
230511;0800;34;;;
230511;0900;19;;;
230511;1000;20;;;
230511;1100;21;;;
230511;1200;18;;;
230511;1300;22;;;
230511;1400;18;;;
230511;1500;10;;;
230511;1600;18;;;
230511;1700;31;;;
230511;1800;25;;;
230511;1900;41;;;
230511;2000;25;;;
230511;2100;36;;;
230511;2200;38;;;
230511;2300;29;;;
230512;0000;22;;;
230512;0100;11;;;
230512;0200;9;;;
230512;0300;6;;;
230512;0400;4;;;
230512;0500;8;;;
230512;0600;14;;;
230512;0700;63;;;
230512;0800;79;;;
230512;0900;66;;;
230512;1000;40;;;
230512;1100;21;;;
230512;1200;14;;;
230512;1300;15;;;
230512;1400;20;;;
230512;1500;22;;;
230512;1600;22;;;
230512;1700;37;;;
230512;1800;81;;;
230512;1900;90;;;
230512;2000;68;;;
230512;2100;88;;;
230512;2200;76;;;
230512;2300;39;;;
230513;0000;31;;;
230513;0100;34;;;
230513;0200;35;;;
230513;0300;33;;;
230513;0400;18;;;
230513;0500;22;;;
230513;0600;17;;;
230513;0700;26;;;
230513;0800;37;;;
230513;0900;131;;;
230513;1000;63;;;
230513;1100;34;;;
230513;1200;25;;;
230513;1300;32;;;
230513;1400;46;;;
230513;1500;39;;;
230513;1600;43;;;
230513;1700;56;;;
230513;1800;42;;;
230513;1900;52;;;
230513;2000;44;;;
230513;2100;39;;;
230513;2200;22;;;
230513;2300;15;;;
230514;0000;10;;;
230514;0100;10;;;
230514;0200;7;;;
230514;0300;17;;;
230514;0400;14;;;
230514;0500;16;;;
230514;0600;10;;;
230514;0700;21;;;
230514;0800;23;;;
230514;0900;28;;;
230514;1000;58;;;
230514;1100;13;;;
230514;1200;17;;;
230514;1300;27;;;
230514;1400;18;;;
230514;1500;22;;;
230514;1600;34;;;
230514;1700;127;;;
230514;1800;398;;;
230514;1900;487;;;
230514;2000;392;;;
230514;2100;462;;;
230514;2200;394;;;
230514;2300;243;;;
230515;0000;148;;;
230515;0100;83;;;
230515;0200;44;;;
230515;0300;10;;;
230515;0400;12;;;
230515;0500;10;;;
230515;0600;23;;;
230515;0700;37;;;
230515;0800;75;;;
230515;0900;33;;;
230515;1000;39;;;
230515;1100;25;;;
230515;1200;19;;;
230515;1300;21;;;
230515;1400;13;;;
230515;1500;35;;;
230515;1600;75;;;
230515;1700;47;;;
230515;1800;59;;;
230515;1900;52;;;
230515;2000;28;;;
230515;2100;32;;;
230515;2200;38;;;
230515;2300;20;;;
230516;0000;12;;;
230516;0100;11;;;
230516;0200;12;;;
230516;0300;12;;;
230516;0400;7;;;
230516;0500;6;;;
230516;0600;7;;;
230516;0700;16;;;
230516;0800;14;;;
230516;0900;10;;;
230516;1000;16;;;
230516;1100;13;;;
230516;1200;13;;;
230516;1300;14;;;
230516;1400;13;;;
230516;1500;24;;;
230516;1600;27;;;
230516;1700;29;;;
230516;1800;65;;;
230516;1900;42;;;
230516;2000;54;;;
230516;2100;38;;;
230516;2200;48;;;
230516;2300;20;;;
230517;0000;9;;;
230517;0100;7;;;
230517;0200;11;;;
230517;0300;9;;;
230517;0400;5;;;
230517;0500;5;;;
230517;0600;13;;;
230517;0700;24;;;
230517;0800;19;;;
230517;0900;21;;;
230517;1000;21;;;
230517;1100;21;;;
230517;1200;16;;;
230517;1300;13;;;
230517;1400;17;;;
230517;1500;12;;;
230517;1600;11;;;
230517;1700;22;;;
230517;1800;28;;;
230517;1900;28;;;
230517;2000;34;;;
230517;2100;26;;;
230517;2200;14;;;
230517;2300;15;;;
230518;0000;23;;;
230518;0100;11;;;
230518;0200;10;;;
230518;0300;8;;;
230518;0400;7;;;
230518;0500;4;;;
230518;0600;5;;;
230518;0700;15;;;
230518;0800;21;;;
230518;0900;15;;;
230518;1000;13;;;
230518;1100;18;;;
230518;1200;32;;;
230518;1300;43;;;
230518;1400;63;;;
230518;1500;49;;;
230518;1600;57;;;
230518;1700;66;;;
230518;1800;72;;;
230518;1900;128;;;
230518;2000;61;;;
230518;2100;66;;;
230518;2200;69;;;
230518;2300;58;;;
230519;0000;24;;;
230519;0100;59;;;
230519;0200;8;;;
230519;0300;21;;;
230519;0400;9;;;
230519;0500;17;;;
230519;0600;78;;;
230519;0700;41;;;
230519;0800;65;;;
230519;0900;26;;;
230519;1000;21;;;
230519;1100;18;;;
230519;1200;20;;;
230519;1300;19;;;
230519;1400;23;;;
230519;1500;20;;;
230519;1600;40;;;
230519;1700;76;;;
230519;1800;104;;;
230519;1900;85;;;
230519;2000;83;;;
230519;2100;87;;;
230519;2200;89;;;
230519;2300;56;;;
230520;0000;82;;;
230520;0100;62;;;
230520;0200;78;;;
230520;0300;93;;;
230520;0400;28;;;
230520;0500;39;;;
230520;0600;22;;;
230520;0700;34;;;
230520;0800;86;;;
230520;0900;91;;;
230520;1000;59;;;
230520;1100;106;;;
230520;1200;135;;;
230520;1300;73;;;
230520;1400;72;;;
230520;1500;69;;;
230520;1600;95;;;
230520;1700;114;;;
230520;1800;161;;;
230520;1900;141;;;
230520;2000;177;;;
230520;2100;304;;;
230520;2200;150;;;
230520;2300;238;;;
230521;0000;261;;;
230521;0100;158;;;
230521;0200;115;;;
230521;0300;65;;;
230521;0400;97;;;
230521;0500;58;;;
230521;0600;67;;;
230521;0700;42;;;
230521;0800;85;;;
230521;0900;42;;;
230521;1000;31;;;
230521;1100;24;;;
230521;1200;23;;;
230521;1300;22;;;
230521;1400;20;;;
230521;1500;26;;;
230521;1600;60;;;
230521;1700;46;;;
230521;1800;64;;;
230521;1900;109;;;
230521;2000;120;;;
230521;2100;161;;;
230521;2200;174;;;
230521;2300;132;;;
230522;0000;103;;;
230522;0100;155;;;
230522;0200;69;;;
230522;0300;34;;;
230522;0400;59;;;
230522;0500;56;;;
230522;0600;139;;;
230522;0700;206;;;
230522;0800;267;;;
230522;0900;59;;;
230522;1000;31;;;
230522;1100;38;;;
230522;1200;29;;;
230522;1300;41;;;
230522;1400;25;;;
230522;1500;28;;;
230522;1600;59;;;
230522;1700;160;;;
230522;1800;241;;;
230522;1900;161;;;
230522;2000;219;;;
230522;2100;353;;;
230522;2200;280;;;
230522;2300;385;;;
230523;0000;161;;;
230523;0100;152;;;
230523;0200;154;;;
230523;0300;140;;;
230523;0400;74;;;
230523;0500;48;;;
230523;0600;46;;;
230523;0700;46;;;
230523;0800;42;;;
230523;0900;28;;;
230523;1000;21;;;
230523;1100;17;;;
230523;1200;24;;;
230523;1300;25;;;
230523;1400;26;;;
230523;1500;28;;;
230523;1600;57;;;
230523;1700;177;;;
230523;1800;275;;;
230523;1900;278;;;
230523;2000;484;;;
230523;2100;338;;;
230523;2200;148;;;
230523;2300;146;;;
230524;0000;80;;;
230524;0100;95;;;
230524;0200;44;;;
230524;0300;25;;;
230524;0400;26;;;
230524;0500;12;;;
230524;0600;10;;;
230524;0700;29;;;
230524;0800;47;;;
230524;0900;57;;;
230524;1000;73;;;
230524;1100;41;;;
230524;1200;48;;;
230524;1300;35;;;
230524;1400;25;;;
230524;1500;38;;;
230524;1600;48;;;
230524;1700;154;;;
230524;1800;156;;;
230524;1900;90;;;
230524;2000;103;;;
230524;2100;82;;;
230524;2200;150;;;
230524;2300;142;;;
230525;0000;72;;;
230525;0100;49;;;
230525;0200;26;;;
230525;0300;15;;;
230525;0400;25;;;
230525;0500;21;;;
230525;0600;23;;;
230525;0700;42;;;
230525;0800;59;;;
230525;0900;42;;;
230525;1000;32;;;
230525;1100;62;;;
230525;1200;32;;;
230525;1300;20;;;
230525;1400;36;;;
230525;1500;27;;;
230525;1600;27;;;
230525;1700;37;;;
230525;1800;60;;;
230525;1900;49;;;
230525;2000;59;;;
230525;2100;52;;;
230525;2200;51;;;
230525;2300;40;;;
230526;0000;37;;;
230526;0100;18;;;
230526;0200;21;;;
230526;0300;23;;;
230526;0400;11;;;
230526;0500;21;;;
230526;0600;31;;;
230526;0700;68;;;
230526;0800;72;;;
230526;0900;39;;;
230526;1000;33;;;
230526;1100;32;;;
230526;1200;18;;;
230526;1300;27;;;
230526;1400;31;;;
230526;1500;34;;;
230526;1600;54;;;
230526;1700;61;;;
230526;1800;143;;;
230526;1900;129;;;
230526;2000;74;;;
230526;2100;83;;;
230526;2200;153;;;
230526;2300;65;;;
230527;0000;42;;;
230527;0100;62;;;
230527;0200;38;;;
230527;0300;53;;;
230527;0400;22;;;
230527;0500;13;;;
230527;0600;52;;;
230527;0700;39;;;
230527;0800;50;;;
230527;0900;37;;;
230527;1000;28;;;
230527;1100;26;;;
230527;1200;23;;;
230527;1300;28;;;
230527;1400;22;;;
230527;1500;24;;;
230527;1600;34;;;
230527;1700;42;;;
230527;1800;42;;;
230527;1900;39;;;
230527;2000;86;;;
230527;2100;49;;;
230527;2200;43;;;
230527;2300;36;;;
230528;0000;24;;;
230528;0100;29;;;
230528;0200;13;;;
230528;0300;19;;;
230528;0400;12;;;
230528;0500;11;;;
230528;0600;12;;;
230528;0700;15;;;
230528;0800;23;;;
230528;0900;28;;;
230528;1000;21;;;
230528;1100;19;;;
230528;1200;21;;;
230528;1300;23;;;
230528;1400;20;;;
230528;1500;42;;;
230528;1600;40;;;
230528;1700;61;;;
230528;1800;94;;;
230528;1900;165;;;
230528;2000;196;;;
230528;2100;209;;;
230528;2200;289;;;
230528;2300;296;;;
230529;0000;341;;;
230529;0100;168;;;
230529;0200;112;;;
230529;0300;59;;;
230529;0400;37;;;
230529;0500;13;;;
230529;0600;22;;;
230529;0700;74;;;
230529;0800;116;;;
230529;0900;88;;;
230529;1000;54;;;
230529;1100;22;;;
230529;1200;34;;;
230529;1300;23;;;
230529;1400;20;;;
230529;1500;29;;;
230529;1600;26;;;
230529;1700;37;;;
230529;1800;47;;;
230529;1900;58;;;
230529;2000;57;;;
230529;2100;41;;;
230529;2200;58;;;
230529;2300;58;;;
230530;0000;65;;;
230530;0100;95;;;
230530;0200;44;;;
230530;0300;57;;;
230530;0400;44;;;
230530;0500;67;;;
230530;0600;40;;;
230530;0700;90;;;
230530;0800;123;;;
230530;0900;133;;;
230530;1000;81;;;
230530;1100;41;;;
230530;1200;28;;;
230530;1300;15;;;
230530;1400;18;;;
230530;1500;19;;;
230530;1600;21;;;
230530;1700;19;;;
230530;1800;57;;;
230530;1900;64;;;
230530;2000;43;;;
230530;2100;39;;;
230530;2200;45;;;
230530;2300;22;;;
230531;0000;20;;;
230531;0100;13;;;
230531;0200;12;;;
230531;0300;12;;;
230531;0400;9;;;
230531;0500;7;;;
230531;0600;9;;;
230531;0700;22;;;
230531;0800;27;;;
230531;0900;28;;;
230531;1000;15;;;
230531;1100;15;;;
230531;1200;20;;;
230531;1300;20;;;
230531;1400;21;;;
230531;1500;24;;;
230531;1600;;;;
230531;1700;;;;
230531;1800;59;;;
230531;1900;58;;;
230531;2000;41;;;
230531;2100;42;;;
230531;2200;58;;;
230531;2300;63;;;
230601;0000;47;;;
230601;0100;29;;;
230601;0200;27;;;
230601;0300;24;;;
230601;0400;19;;;
230601;0500;14;;;
230601;0600;31;;;
230601;0700;73;;;
230601;0800;154;;;
230601;0900;166;;;
230601;1000;50;;;
230601;1100;69;;;
230601;1200;66;;;
230601;1300;45;;;
230601;1400;40;;;
230601;1500;46;;;
230601;1600;69;;;
230601;1700;192;;;
230601;1800;173;;;
230601;1900;93;;;
230601;2000;152;;;
230601;2100;104;;;
230601;2200;112;;;
230601;2300;122;;;
230602;0000;37;;;
230602;0100;23;;;
230602;0200;25;;;
230602;0300;19;;;
230602;0400;13;;;
230602;0500;8;;;
230602;0600;18;;;
230602;0700;44;;;
230602;0800;42;;;
230602;0900;71;;;
230602;1000;37;;;
230602;1100;34;;;
230602;1200;42;;;
230602;1300;49;;;
230602;1400;66;;;
230602;1500;73;;;
230602;1600;84;;;
230602;1700;151;;;
230602;1800;68;;;
230602;1900;54;;;
230602;2000;113;;;
230602;2100;180;;;
230602;2200;160;;;
230602;2300;66;;;
230603;0000;56;;;
230603;0100;51;;;
230603;0200;45;;;
230603;0300;21;;;
230603;0400;12;;;
230603;0500;23;;;
230603;0600;21;;;
230603;0700;14;;;
230603;0800;49;;;
230603;0900;75;;;
230603;1000;;;;
230603;1100;;;;
230603;1200;36;;;
230603;1300;37;;;
230603;1400;58;;;
230603;1500;42;;;
230603;1600;52;;;
230603;1700;67;;;
230603;1800;128;;;
230603;1900;234;;;
230603;2000;80;;;
230603;2100;55;;;
230603;2200;65;;;
230603;2300;43;;;
230604;0000;41;;;
230604;0100;30;;;
230604;0200;15;;;
230604;0300;18;;;
230604;0400;15;;;
230604;0500;11;;;
230604;0600;22;;;
230604;0700;18;;;
230604;0800;24;;;
230604;0900;33;;;
230604;1000;;;;
230604;1100;22;;;
230604;1200;44;;;
230604;1300;36;;;
230604;1400;45;;;
230604;1500;43;;;
230604;1600;106;;;
230604;1700;147;;;
230604;1800;101;;;
230604;1900;146;;;
230604;2000;155;;;
230604;2100;141;;;
230604;2200;145;;;
230604;2300;126;;;
230605;0000;212;;;
230605;0100;105;;;
230605;0200;81;;;
230605;0300;62;;;
230605;0400;60;;;
230605;0500;42;;;
230605;0600;43;;;
230605;0700;71;;;
230605;0800;68;;;
230605;0900;62;;;
230605;1000;165;;;
230605;1100;96;;;
230605;1200;96;;;
230605;1300;107;;;
230605;1400;57;;;
230605;1500;114;;;
230605;1600;96;;;
230605;1700;38;;;
230605;1800;43;;;
230605;1900;44;;;
230605;2000;30;;;
230605;2100;14;;;
230605;2200;19;;;
230605;2300;21;;;
230606;0000;11;;;
230606;0100;10;;;
230606;0200;11;;;
230606;0300;12;;;
230606;0400;10;;;
230606;0500;8;;;
230606;0600;14;;;
230606;0700;22;;;
230606;0800;34;;;
230606;0900;24;;;
230606;1000;20;;;
230606;1100;28;;;
230606;1200;24;;;
230606;1300;25;;;
230606;1400;30;;;
230606;1500;29;;;
230606;1600;32;;;
230606;1700;53;;;
230606;1800;73;;;
230606;1900;63;;;
230606;2000;36;;;
230606;2100;50;;;
230606;2200;42;;;
230606;2300;24;;;
230607;0000;24;;;
230607;0100;24;;;
230607;0200;16;;;
230607;0300;9;;;
230607;0400;8;;;
230607;0500;5;;;
230607;0600;6;;;
230607;0700;37;;;
230607;0800;42;;;
230607;0900;43;;;
230607;1000;25;;;
230607;1100;27;;;
230607;1200;22;;;
230607;1300;33;;;
230607;1400;28;;;
230607;1500;45;;;
230607;1600;66;;;
230607;1700;156;;;
230607;1800;103;;;
230607;1900;70;;;
230607;2000;73;;;
230607;2100;101;;;
230607;2200;91;;;
230607;2300;59;;;
230608;0000;41;;;
230608;0100;72;;;
230608;0200;45;;;
230608;0300;26;;;
230608;0400;25;;;
230608;0500;16;;;
230608;0600;35;;;
230608;0700;125;;;
230608;0800;32;;;
230608;0900;23;;;
230608;1000;36;;;
230608;1100;47;;;
230608;1200;35;;;
230608;1300;41;;;
230608;1400;54;;;
230608;1500;46;;;
230608;1600;44;;;
230608;1700;73;;;
230608;1800;97;;;
230608;1900;56;;;
230608;2000;60;;;
230608;2100;29;;;
230608;2200;31;;;
230608;2300;30;;;
230609;0000;29;;;
230609;0100;25;;;
230609;0200;27;;;
230609;0300;11;;;
230609;0400;15;;;
230609;0500;24;;;
230609;0600;20;;;
230609;0700;28;;;
230609;0800;50;;;
230609;0900;114;;;
230609;1000;71;;;
230609;1100;75;;;
230609;1200;91;;;
230609;1300;38;;;
230609;1400;43;;;
230609;1500;49;;;
230609;1600;48;;;
230609;1700;102;;;
230609;1800;114;;;
230609;1900;162;;;
230609;2000;220;;;
230609;2100;297;;;
230609;2200;111;;;
230609;2300;171;;;
230610;0000;216;;;
230610;0100;199;;;
230610;0200;62;;;
230610;0300;67;;;
230610;0400;68;;;
230610;0500;54;;;
230610;0600;30;;;
230610;0700;59;;;
230610;0800;77;;;
230610;0900;48;;;
230610;1000;34;;;
230610;1100;34;;;
230610;1200;26;;;
230610;1300;29;;;
230610;1400;32;;;
230610;1500;37;;;
230610;1600;60;;;
230610;1700;133;;;
230610;1800;113;;;
230610;1900;74;;;
230610;2000;46;;;
230610;2100;64;;;
230610;2200;42;;;
230610;2300;31;;;
230611;0000;25;;;
